tract_id,median_income,pct_higher_edu,median_house_value,pct_in_labor_force,pct_owner_occupied,pct_renter_occupied,pct_vacant,pct_white,pct_black,pop_density,total_pop,distance_to_downtown,area_sqkm,compactness
Census Tract 1653,1.0615870180081797,1.6413119322978118,0.3283572361230746,0.6022354409658714,1.0528973861273827,-1.0528973861273832,-0.6209928142128914,0.7884361198566447,-0.4753169524934669,-0.12840980781408298,-1.2505388000582691,-0.9697257928185987,-0.2216482790447007,-1.56850161108701
Census Tract 1654,-0.25177904789866445,1.1000929994612263,-0.27679202689148835,-0.5901723943602296,-0.25695495045235317,0.25695495045235317,0.16561522284193342,-0.36065130345816915,0.6661955471311491,0.06842757544438378,0.6455660401763239,-1.1868690614144528,-0.19258979154333905,0.6206883932789405
Census Tract 1655,-0.7848401045231456,-0.9366699622884294,-0.631812927860032,0.3088555392943031,-0.5882609215998997,0.5882609215998997,-0.07901759864397029,-2.142905964349714,2.7054741162767533,0.9142943288820162,0.3647839645318285,-1.2452968589506714,-0.22728671108243612,1.2075934047757713
Census Tract 1656,0.0578377272670097,-0.36209800619224847,-0.49262859736668246,1.4490088942192973,-0.05982194648716965,0.05982194648716965,-0.3128770292938231,-0.2484603150857666,0.6058582022540914,0.5116504296867859,0.9375793988465992,-1.0824554515752673,-0.20997351866852537,0.5610930627939333
Census Tract 1657,0.29480287456182364,-0.11795379304885845,-0.654001734170566,1.0898088021479277,0.9587023787915498,-0.9587023787915502,-0.47148176875438524,-0.9276828004268235,1.4807717991336151,0.027387016635239708,0.021899500391844576,-1.1442368097225017,-0.2022979051497497,-1.4737854598049256
Census Tract 1658.01,-0.3905244995019402,0.19944709064811028,-0.30906665425226504,0.07965221647976338,-1.1320027556220436,1.1320027556220436,-0.33061143902532486,-0.5524439878198563,0.5504083641010914,-0.08887442563532687,0.8107319670260272,-0.8856078768500888,-0.1757236067309081,2.268864698857373
Census Tract 1658.02,0.5910829918729078,-0.038701279953948654,0.14378671090363287,0.22485842644746892,1.225814747465442,-1.2258147474654422,-0.32898852885095675,0.13421408088602702,0.31754177155665675,-0.7434024593151096,-0.26813186715623427,-0.8648243859128313,0.024819603755812686,-0.25045402463509336
Census Tract 1659,1.7126517075283836,1.2146929821705366,0.7438930633930745,-0.058366449606755015,1.193642941321608,-1.1936429413216079,-1.0418525466802289,0.6470324346076303,-0.31665600221924156,-0.7467163400120748,2.4339826961049105,-0.3322002888553506,0.3317648186922723,0.31827410956179125
Census Tract 1660.02,0.26555064711280585,0.2447545332107309,-0.18501105533427964,-0.0386545166464814,0.9379659477275942,-0.937965947727594,0.19624635671160032,0.6362393208883846,-0.5002879328621868,-0.7189359753718345,1.0908533789631238,-0.2854802816691482,0.12049117885219254,-1.2183365732569844
Census Tract 1672.01,0.20137258638712707,0.23344611504353752,0.2617908171914727,0.31440246225423824,0.7041557273530029,-0.7041557273530029,-0.5964545852636645,0.5592741123880766,-0.5252658812132307,-0.6857339636182024,-0.2635072212044426,-0.7613155482455037,-0.0454349615192157,-2.0108389091152845
Census Tract 1672.02,-0.059760648069595725,0.16022061740532537,0.25271357824625423,-0.2957467729652484,0.8419623133569327,-0.8419623133569327,-1.247344003607575,0.9245752581213641,-0.7158985095855352,-0.660847665931982,0.041058747906410155,-0.35638325580546865,-0.04352750648569738,-0.9260386909539166
Census Tract 1701,-1.4888093263063087,-1.4024695726274692,-1.0503745014451047,-0.9526491178226499,-2.0862447477408486,2.086244747740848,1.1421367913611682,-1.8887828822099133,0.3350231774740916,1.1993771918107197,-1.7130033952374382,1.082347737851113,-0.2507723594145897,0.7508514486385747
Census Tract 1702,-1.7334743672243527,-1.303595396125625,-0.9011043499015124,-2.474924942699646,-1.7089839407093848,1.7089839407093845,1.3440974980412905,-0.9689074282645942,-0.061376893667173575,1.3437815656749026,-1.2677160564506382,1.086417519400299,-0.24766041210305884,0.05856259601293692
Census Tract 1703,-1.3614479279546028,-1.4057220252969242,-1.1340868161621191,-0.9980299562596987,-1.1435578886030484,1.1435578886030482,-0.08012014007677647,-1.6411788014555413,-0.495731616782312,0.7242968757684265,-1.2023103494181557,1.0873808381278778,-0.2417110659077814,1.2356313769708178
Census Tract 1704,-0.10109691909956793,-0.2929957045955497,-0.8143662888694251,1.396379912563885,-0.4797677049517112,0.4797677049517115,-0.11498642739390992,0.44051039486413185,-0.4330146421674228,-0.7701087066903579,-1.9376290557530345,1.1559460002562023,-0.139416084542858,-0.817690652159371
Census Tract 1705,0.7210601435607349,0.023019422091744096,-0.36151292371352717,1.1232368666388752,1.0556616441405764,-1.0556616441405768,-0.8718154301461679,0.5709928914332693,-0.6810903417455046,-0.47165848638995583,0.9184201513320337,0.871330445869791,-0.09783607599629081,-1.9884964182160707
Census Tract 1706,-0.5872217820590004,-0.7649699707700266,-0.750825616252896,-0.0471494561234184,0.015215502268362779,-0.015215502268362508,-0.20106037077447358,0.22733448646704982,-0.687455235474745,-0.25584435848239157,-1.0893368554529588,0.9059638553926841,-0.20933143308730726,-1.5864859198214019
Census Tract 1707,0.10576864403171009,-0.6694818930085276,-0.4916200152616582,0.7286034793536956,0.14323633759045326,-0.14323633759045326,1.3562488772444814,-0.3601259191652291,-0.446141198148748,0.753850153910496,-1.1316193327264827,0.957922137600596,-0.24124504389044452,-0.10827880606240231
Census Tract 1708,-0.8032977442611279,-0.9210936353246195,-0.8294950204447892,-0.36482548775280743,0.004774411800025211,-0.004774411800024667,0.3135453320874947,0.027508806473241203,-0.3876950407132177,0.14135337456842345,1.2216647930280888,0.8567259987870759,-0.18685736497284583,-0.7553342255799538
Census Tract 1709,-1.0001423932033218,-1.3093544873827045,-0.9585935298878959,-0.49450367887626395,-0.3565210049836923,0.3565210049836926,1.692116274472241,-1.6046669301126384,-0.07818892457961374,0.7993635858675676,-1.5306602119953658,0.980980520064002,-0.24625219020325398,-1.5614270491161195
Census Tract 1710,-1.8168100580173983,-1.2752062105496405,-0.3292382963527505,-1.3007034296964421,-2.148905890223,2.1489058902230003,0.26696980375893725,-0.8805510506858051,-0.5606592344618845,1.0109638183766432,-1.7651958281219444,1.0247946775708818,-0.25025482146556666,-0.24450141013118978
Census Tract 1711,0.1359050697915294,-0.5334270498188942,-0.6086155394444737,0.4788238045769559,0.8119828815192326,-0.8119828815192323,-0.2618990869825092,0.12659674368167004,-0.4416789782389713,-0.2664337069145109,0.3066455582807329,0.8839580905781805,-0.1672969039763251,-0.2816139608198134
Census Tract 1713,-0.20738492437717027,-0.5596794583933019,-0.7387226309926047,0.510663457154476,0.25360248786835826,-0.25360248786835843,-0.28311380110430906,-0.10230590734942202,-0.3162006365274702,0.1553477935942817,-0.5132381026011938,1.1099602448515102,-0.21892922327681616,0.8347502482576901
Census Tract 1714,-1.092246383911816,-1.3259995741615522,-0.8264692741297164,-0.32188904259834544,-1.016526098750465,1.0165260987504652,-0.22833904338227473,-0.6664568103352936,0.05836891667914521,1.0076550441061796,-1.3939028245638114,1.0938123758533416,-0.24652345029530087,-0.8217179995878484
Census Tract 1715,-0.8056924480195488,-1.1635901022676782,-0.9898595751436483,0.7400290281291709,-1.4994590743047604,1.49945907430476,1.5584652353426385,-1.5394251528635963,0.6428343654256072,1.1326301660382365,-0.5687338540226942,1.2005349458904269,-0.23968255107124592,1.7215386434937585
Census Tract 1716,0.15594689816969773,-0.2098335906245097,-0.9121987530567794,0.13947231595992238,0.09936778019605781,-0.09936778019605781,-0.47685099706014084,-0.4675969676121693,-0.1069227676774661,-0.5564182362657659,0.41036976034234657,1.3183704422169549,-0.08660736880764826,0.40233677887736946
Census Tract 1717,0.25969283330374565,0.17484968278395793,-0.45127673106068733,0.01793674616677406,0.830023769466225,-0.8300237694662252,-0.23683075138415222,0.5897365343912212,-0.3965134237697755,-0.6901023511966119,-0.22849204471230553,1.3477050063030456,-0.03837873767809397,0.495319217185044
Census Tract 1751,-0.09144442087331774,0.7037101691155763,-0.13861627850316316,0.7072489947662869,-0.6574289339454643,0.6574289339454643,-0.3385312285886509,0.6708197469934463,-0.7646340100882102,0.5036242568162557,-0.6526381448623434,0.2710277099980347,-0.23121384981001353,1.1204144898801998
Census Tract 1752,-0.7110463871675,-0.8255508495053064,-0.39076180475923106,0.4801804150881383,-0.6277027959492268,0.6277027959492266,-1.0304180818422606,0.5863635914519553,-0.6161291390211951,1.066377521414945,-1.0734809264753873,0.15726391482905389,-0.24385485453552092,0.9247571445868172
Census Tract 1753,-0.031024202968545526,-0.23576292822271833,-0.1759338163890612,0.002955829068927374,0.34027710970387265,-0.3402771097038725,-0.5776246502044676,0.8477727234453971,-0.6920945544704945,-0.3528392424530046,-0.07653939201057855,-0.0005387065675763106,-0.1659745383164228,-0.20488829040163783
Census Tract 1754,-0.37346684042272704,-0.7093193253938146,-0.26569762373622136,1.29809528464242,-0.49640985393592385,0.49640985393592385,-0.5233002403322253,0.6811956080963992,-0.637519629855984,-0.6793658989825707,0.03180945600282677,0.33840096770463834,-0.027461775017420875,-2.6086460871084443
